2026학년도 1학기 본과정(계약학과 포함) 전체 강의시간표,,,,,,,,
1. 2026. 1. 30.자 시간표로 교원 충원 및 강의실 사정 등에 따라 변동될 수 있음,,,,,,,,
2. 교양 교과목에 대한 상세 안내는 교양 시간표 안내 공지를 참조,,,,,,,,
3. 실용음악과 전공실기 교과목 배정 관련 사항은 학과 문의,,,,,,,,
과정부분,학과명,과목명,분반,교수명,학년,이수구분명,학점,시간표
본과정,AI미디어디자인학과,기초콘텐츠디자인,102,문현정,1,전공과정,3,수 10:00 - 10:50 ( 예217 )  수 11:00 - 11:50 ( 예217 )  수 12:00 - 12:50 ( 예217 )
본과정,AI미디어디자인학과,디지털타이포그라피,101,조동희,1,전공과정,3,화 14:00 - 14:50 ( 예203 )  화 15:00 - 15:50 ( 예203 )  화 16:00 - 16:50 ( 예203 )
본과정,AI미디어디자인학과,디지털타이포그라피,102,조동희,1,전공과정,3,화 10:00 - 10:50 ( 예203 )  화 11:00 - 11:50 ( 예203 )  화 12:00 - 12:50 ( 예203 )
본과정,AI미디어디자인학과,창의융합사고와창작1,101,피종삼,1,교양과정,3,수 10:00 - 10:50 ( 예218 )  수 11:00 - 11:50 ( 예218 )  수 12:00 - 12:50 ( 예218 )
본과정,AI미디어디자인학과,창의융합사고와창작1,102,피종삼,1,교양과정,3,수 14:00 - 14:50 ( 예218 )  수 15:00 - 15:50 ( 예218 )  수 16:00 - 16:50 ( 예218 )
본과정,AI미디어디자인학과,크리에이티브디지털드로잉,101,조동희,1,교양과정,3,월 09:00 - 09:50 ( 예202 )  월 10:00 - 10:50 ( 예202 )  월 11:00 - 11:50 ( 예202 )
본과정,AI미디어디자인학과,크리에이티브디지털드로잉,102,조동희,1,교양과정,3,월 14:00 - 14:50 ( 예202 )  월 15:00 - 15:50 ( 예202 )  월 16:00 - 16:50 ( 예202 )
본과정,사회체육과,골프,101,김원배,1,전공과정,2,화 15:25 - 16:25 ( 예B203 )  화 16:25 - 17:25 ( 예B203 )
본과정,사회체육과,골프,102,김원배,1,전공과정,2,월 13:00 - 13:50 ( 예B203 )  월 14:00 - 14:50 ( 예B203 )
본과정,사회체육과,골프,103,김원배,1,전공과정,2,월 15:00 - 15:50 ( 예B203 )  월 16:00 - 16:50 ( 예B203 )
본과정,사회체육과,교육학개론,101,방진하,1,교직과정,3,월 10:00 - 10:50 ( 예301 )  월 11:00 - 11:50 ( 예301 )  월 12:00 - 12:50 ( 예301 )
본과정,사회체육과,배드민턴,101,김정묵,1,전공과정,2,목 10:00 - 10:50 ( 예308 )  목 11:00 - 11:50 ( 예308 )
본과정,사회체육과,배드민턴,102,김정묵,1,전공과정,2,목 13:00 - 13:50 ( 예308 )  목 14:00 - 14:50 ( 예308 )
본과정,사회체육과,배드민턴,103,김정묵,1,전공과정,2,목 15:00 - 15:50 ( 예308 )  목 16:00 - 16:50 ( 예308 )
본과정,사회체육과,사회체육론,101,김영준,1,전공과정,2,수 14:00 - 14:50 ( 예303 )  수 15:00 - 15:50 ( 예303 )
본과정,사회체육과,사회체육론,102,김영준,1,전공과정,2,화 10:00 - 10:50 ( 예303 )  화 11:00 - 11:50 ( 예303 )
본과정,사회체육과,사회체육론,103,김영준,1,전공과정,2,수 12:00 - 12:50 ( 예303 )  수 13:00 - 13:50 ( 예303 )
본과정,사회체육과,수영,101,김무진,1,전공과정,2,월 13:00 - 13:50 ( 연002 )  월 14:00 - 14:50 ( 연002 )
본과정,사회체육과,수영,102,김무진,1,전공과정,2,수 13:00 - 13:50 ( 연002 )  수 14:00 - 14:50 ( 연002 )
본과정,사회체육과,수영,103,김무진,1,전공과정,2,금 13:00 - 13:50 ( 연002 )  금 14:00 - 14:50 ( 연002 )
본과정,사회체육과,수영,104,김정묵,1,전공과정,2,월 13:00 - 13:50 ( 연002 )  월 14:00 - 14:50 ( 연002 )
본과정,사회체육과,수영,105,김정묵,1,전공과정,2,수 13:00 - 13:50 ( 연002 )  수 14:00 - 14:50 ( 연002 )
본과정,사회체육과,수영,106,김정묵,1,전공과정,2,금 13:00 - 13:50 ( 연002 )  금 14:00 - 14:50 ( 연002 )
본과정,사회체육과,스포츠지도자의의사소통능력,101,안현균,1,교양과정,2,목 15:00 - 15:50 ( 예301 )  목 16:00 - 16:50 ( 예301 )
본과정,사회체육과,스포츠지도자의의사소통능력,102,안현균,1,교양과정,2,목 10:00 - 10:50 ( 예301 )  목 11:00 - 11:50 ( 예301 )
본과정,사회체육과,스포츠지도자의의사소통능력,103,안현균,1,교양과정,2,화 10:00 - 10:50 ( 예301 )  화 11:00 - 11:50 ( 예301 )
본과정,사회체육과,운동생리학,101,김정묵,1,전공과정,3,화 09:00 - 09:50 ( 예402 )  화 10:00 - 10:50 ( 예402 )  화 11:00 - 11:50 ( 예402 )
본과정,사회체육과,운동생리학,102,정영수,1,전공과정,3,월 15:00 - 16:25 ( 예301 )  화 15:25 - 16:50 ( 예301 )
본과정,사회체육과,운동생리학,103,정영수,1,전공과정,3,월 13:00 - 14:25 ( 예301 )  화 14:00 - 15:25 ( 예301 )
본과정,사회체육과,축구,101,김정묵,1,전공과정,2,목 13:00 - 13:50 ( 연001 )  목 14:00 - 14:50 ( 연001 )
본과정,사회체육과,축구,102,김정묵,1,전공과정,2,목 15:00 - 15:50 ( 연001 )  목 16:00 - 16:50 ( 연001 )
본과정,사회체육과,축구,103,김정묵,1,전공과정,2,목 10:00 - 10:50 ( 연001 )  목 11:00 - 11:50 ( 연001 )
본과정,사회체육과,뉴스포츠,101,김정묵,2,전공과정,2,월 14:00 - 14:50 ( 예308 )  월 15:00 - 15:50 ( 예308 )
본과정,사회체육과,뉴스포츠,102,김정묵,2,전공과정,2,월 10:00 - 10:50 ( 예308 )  월 11:00 - 11:50 ( 예308 )
본과정,사회체육과,뉴스포츠,103,김정묵,2,전공과정,2,월 12:00 - 12:50 ( 예308 )  월 13:00 - 13:50 ( 예308 )
본과정,사회체육과,볼링,101,김영준,2,전공과정,2,화 16:00 - 16:50 ( 연005 )  화 17:00 - 17:50 ( 연005 )
본과정,사회체육과,볼링,102,김영준,2,전공과정,2,화 14:00 - 14:50 ( 연005 )  화 15:00 - 15:50 ( 연005 )
본과정,사회체육과,볼링,103,김영준,2,전공과정,2,월 14:00 - 14:50 ( 연005 )  월 15:00 - 15:50 ( 연005 )
본과정,사회체육과,스포츠경영과창업,101,김주호,2,전공과정,2,수 12:00 - 12:50 ( 예304 )  수 13:00 - 13:50 ( 예304 )
본과정,사회체육과,스포츠경영과창업,102,김주호,2,전공과정,2,월 13:00 - 13:50 ( 예304 )  월 14:00 - 14:50 ( 예304 )
본과정,사회체육과,스포츠경영과창업,103,김주호,2,전공과정,2,월 10:00 - 10:50 ( 예304 )  월 11:00 - 11:50 ( 예304 )
본과정,사회체육과,스포츠심리학,101,김원배,2,전공과정,3,화 14:00 - 15:25 ( 예402 )  목 10:25 - 11:50 ( 예402 )
본과정,사회체육과,스포츠심리학,102,심경난,2,전공과정,3,월 15:00 - 15:50 ( 예402 )  월 16:00 - 16:50 ( 예402 )  월 17:00 - 17:50 ( 예402 )
본과정,사회체육과,스포츠심리학,103,심경난,2,전공과정,3,수 14:00 - 14:50 ( 예402 )  수 15:00 - 15:50 ( 예402 )  수 16:00 - 16:50 ( 예402 )
본과정,사회체육과,신체조성관리,101,정영수,2,전공과정,2,월 10:00 - 10:50 ( 예401 )  월 11:00 - 11:50 ( 예401 )
본과정,사회체육과,신체조성관리,102,정영수,2,전공과정,2,화 10:00 - 10:50 ( 예401 )  화 11:00 - 11:50 ( 예401 )
본과정,사회체육과,신체조성관리,103,정영수,2,전공과정,2,목 10:00 - 10:50 ( 예401 )  목 11:00 - 11:50 ( 예401 )
본과정,사회체육과,응급처치,101,김정묵,2,전공과정,2,수 14:00 - 14:50 ( 예401 )  수 15:00 - 15:50 ( 예401 )
본과정,사회체육과,응급처치,102,김정묵,2,전공과정,2,수 16:00 - 16:50 ( 예401 )  수 17:00 - 17:50 ( 예401 )
본과정,사회체육과,응급처치,103,김정묵,2,전공과정,2,수 12:00 - 12:50 ( 예401 )  수 13:00 - 13:50 ( 예401 )
본과정,사회체육과,체육측정평가,101,황규정,2,전공과정,2,수 16:00 - 16:50 ( 예304 )  수 17:00 - 17:50 ( 예304 )
본과정,사회체육과,체육측정평가,102,황규정,2,전공과정,2,수 14:00 - 14:50 ( 예304 )  수 15:00 - 15:50 ( 예304 )
본과정,사회체육과,체육측정평가,103,황규정,2,전공과정,2,수 10:00 - 10:50 ( 예304 )  수 11:00 - 11:50 ( 예304 )
본과정,사회체육과,필라테스,101,김정묵,2,전공과정,2,월 12:00 - 12:50 ( 예B210 )  월 13:00 - 13:50 ( 예B210 )
본과정,사회체육과,필라테스,102,김정묵,2,전공과정,2,화 16:00 - 16:50 ( 예B210 )  화 17:00 - 17:50 ( 예B210 )
본과정,사회체육과,필라테스,103,김정묵,2,전공과정,2,화 14:00 - 14:50 ( 예B210 )  화 15:00 - 15:50 ( 예B210 )
본과정,뷰티매니지먼트과메이크업·네일전공,기초메이크업실습,101,정금비,1,전공과정,3,월 09:00 - 09:50 ( 사306 )  월 10:00 - 10:50 ( 사306 )  월 11:00 - 11:50 ( 사306 )
본과정,뷰티매니지먼트과메이크업·네일전공,기초메이크업실습,102,한나영,1,전공과정,3,수 09:00 - 09:50 ( 사713 )  수 10:00 - 10:50 ( 사713 )  수 11:00 - 11:50 ( 사713 )
본과정,뷰티매니지먼트과메이크업·네일전공,네일케어실습,101,서유정,1,전공과정,3,월 15:00 - 15:50 ( 사806 )  월 16:00 - 16:50 ( 사806 )  월 17:00 - 17:50 ( 사806 )
본과정,뷰티매니지먼트과메이크업·네일전공,네일케어실습,102,양제인,1,전공과정,3,월 09:00 - 09:50 ( 사806 )  월 10:00 - 10:50 ( 사806 )  월 11:00 - 11:50 ( 사806 )
본과정,뷰티매니지먼트과메이크업·네일전공,맞춤형화장품조제및관리,101,노은우,1,전공과정,2,화 10:00 - 10:50 ( 사306 )  화 11:00 - 11:50 ( 사306 )
본과정,뷰티매니지먼트과메이크업·네일전공,맞춤형화장품조제및관리,102,송연재,1,전공과정,2,화 10:00 - 10:50 ( 사B106 )  화 11:00 - 11:50 ( 사B106 )
본과정,뷰티매니지먼트과메이크업·네일전공,무대공연기본메이크업,101,정금비,1,전공과정,3,수 09:00 - 09:50 ( 사B207 )  수 10:00 - 10:50 ( 사B207 )  수 11:00 - 11:50 ( 사B207 )
본과정,뷰티매니지먼트과메이크업·네일전공,무대공연기본메이크업,102,정금비,1,전공과정,3,수 13:00 - 13:50 ( 사B207 )  수 14:00 - 14:50 ( 사B207 )  수 15:00 - 15:50 ( 사B207 )
본과정,뷰티매니지먼트과메이크업·네일전공,응용메이크업실습,101,송연재,1,전공과정,2,화 13:00 - 13:50 ( 사B106 )  화 14:00 - 14:50 ( 사B106 )
본과정,뷰티매니지먼트과메이크업·네일전공,응용메이크업실습,102,송연재,1,전공과정,2,월 13:00 - 13:50 ( 사B106 )  월 14:00 - 14:50 ( 사B106 )
본과정,뷰티매니지먼트과메이크업·네일전공,이미지메이크업,101,이승주,1,전공과정,3,화 15:00 - 15:50 ( 사B207 )  화 16:00 - 16:50 ( 사B207 )  화 17:00 - 17:50 ( 사B207 )
본과정,뷰티매니지먼트과메이크업·네일전공,이미지메이크업,102,이승주,1,전공과정,3,월 15:00 - 15:50 ( 사513 )  월 16:00 - 16:50 ( 사513 )  월 17:00 - 17:50 ( 사513 )
본과정,뷰티매니지먼트과메이크업·네일전공,네일아트작품,101,서유정,2,전공과정,3,월 12:00 - 12:50 ( 사806 )  월 13:00 - 13:50 ( 사806 )  월 14:00 - 14:50 ( 사806 )
본과정,뷰티매니지먼트과메이크업·네일전공,네일아트작품,102,서유정,2,전공과정,3,화 15:00 - 15:50 ( 사B106 )  화 16:00 - 16:50 ( 사B106 )  화 17:00 - 17:50 ( 사B106 )
본과정,뷰티매니지먼트과메이크업·네일전공,메이크업아트작품,101,한나영,2,전공과정,3,수 13:00 - 13:50 ( 사B207 )  수 14:00 - 14:50 ( 사B207 )  수 15:00 - 15:50 ( 사B207 )
본과정,뷰티매니지먼트과메이크업·네일전공,메이크업아트작품,102,강명주,2,전공과정,3,수 09:00 - 09:50 ( 사B207 )  수 10:00 - 10:50 ( 사B207 )  수 11:00 - 11:50 ( 사B207 )
본과정,뷰티매니지먼트과메이크업·네일전공,미디어메이크업,101,강명주,2,전공과정,3,수 09:00 - 09:50 ( 사513 )  수 10:00 - 10:50 ( 사513 )  수 11:00 - 11:50 ( 사513 )
본과정,뷰티매니지먼트과메이크업·네일전공,미디어메이크업,102,강명주,2,전공과정,3,수 13:00 - 13:50 ( 사713 )  수 14:00 - 14:50 ( 사713 )  수 15:00 - 15:50 ( 사713 )
본과정,뷰티매니지먼트과메이크업·네일전공,바디페인팅,101,노은우,2,전공과정,2,화 12:00 - 12:50 ( 사306 )  화 13:00 - 13:50 ( 사306 )
본과정,뷰티매니지먼트과메이크업·네일전공,바디페인팅,102,노은우,2,전공과정,2,월 09:00 - 09:50 ( 사B106 )  월 10:00 - 10:50 ( 사B106 )
본과정,뷰티매니지먼트과메이크업·네일전공,뷰티웹디자인,101,송연재,2,전공과정,3,화 15:00 - 15:50 ( 사513 )  화 16:00 - 16:50 ( 사513 )  화 17:00 - 17:50 ( 사513 )
본과정,뷰티매니지먼트과메이크업·네일전공,뷰티웹디자인,102,이승주,2,전공과정,3,화 12:00 - 12:50 ( 본716 )  화 13:00 - 13:50 ( 본716 )  화 14:00 - 14:50 ( 본716 )
본과정,뷰티매니지먼트과메이크업·네일전공,아이브로우트리트먼트,101,강명주,2,전공과정,2,월 09:00 - 09:50 ( 사B207 )  월 10:00 - 10:50 ( 사B207 )
본과정,뷰티매니지먼트과메이크업·네일전공,아이브로우트리트먼트,102,강명주,2,전공과정,2,월 11:00 - 11:50 ( 사B106 )  월 12:00 - 12:50 ( 사B106 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,기초에스테틱,101,김윤정,1,전공과정,3,화 10:00 - 10:50 ( 사701 )  화 11:00 - 11:50 ( 사701 )  화 12:00 - 12:50 ( 사701 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,기초에스테틱,102,김윤정,1,전공과정,3,월 10:00 - 10:50 ( 사701 )  월 11:00 - 11:50 ( 사701 )  월 12:00 - 12:50 ( 사701 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,네일케어실습,101,박소현,1,전공과정,2,화 15:00 - 15:50 ( 사806 )  화 16:00 - 16:50 ( 사806 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,네일케어실습,102,박소현,1,전공과정,2,화 11:00 - 11:50 ( 사806 )  화 12:00 - 12:50 ( 사806 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,다이어트건강관리실습,101,최영은,1,전공과정,3,월 10:00 - 10:50 ( 사514 )  월 11:00 - 11:50 ( 사514 )  월 12:00 - 12:50 ( 사514 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,다이어트건강관리실습,102,최영은,1,전공과정,3,화 15:00 - 15:50 ( 사514 )  화 16:00 - 16:50 ( 사514 )  화 17:00 - 17:50 ( 사514 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,뷰티메이크업,101,최원아,1,전공과정,3,목 09:00 - 09:50 ( 사514 )  목 10:00 - 10:50 ( 사514 )  목 11:00 - 11:50 ( 사514 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,뷰티메이크업,102,최원아,1,전공과정,3,목 14:00 - 14:50 ( 사701 )  목 15:00 - 15:50 ( 사701 )  목 16:00 - 16:50 ( 사701 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,피부미용학,101,윤안나,1,전공과정,2,월 15:00 - 15:50 ( 사B201 )  월 16:00 - 16:50 ( 사B201 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,화장품학,101,정영옥,1,전공과정,2,화 13:00 - 13:50 ( 사B201 )  화 14:00 - 14:50 ( 사B201 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,CS교육,101,김윤정,2,전공과정,2,월 13:00 - 13:50 ( 사B201 )  월 14:00 - 14:50 ( 사B201 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,뷰티소셜미디어제작실습,101,박영혜,2,전공과정,3,수 14:00 - 14:50 ( 사806 )  수 15:00 - 15:50 ( 사806 )  수 16:00 - 16:50 ( 사806 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,뷰티소셜미디어제작실습,102,박영혜,2,전공과정,3,수 10:00 - 10:50 ( 사806 )  수 11:00 - 11:50 ( 사806 )  수 12:00 - 12:50 ( 사806 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,아로마테라피&조향,101,김경미,2,전공과정,3,월 10:00 - 10:50 ( 사B103 )  월 11:00 - 11:50 ( 사B103 )  월 12:00 - 12:50 ( 사B103 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,아로마테라피&조향,102,김경미,2,전공과정,3,월 15:00 - 15:50 ( 사B103 )  월 16:00 - 16:50 ( 사B103 )  월 17:00 - 17:50 ( 사B103 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,창업메디컬에스테틱실무,101,김현주,2,전공과정,3,목 09:00 - 09:50 ( 사B103 )  목 10:00 - 10:50 ( 사B103 )  목 11:00 - 11:50 ( 사B103 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,창업메디컬에스테틱실무,102,김현주,2,전공과정,3,목 14:00 - 14:50 ( 사B103 )  목 15:00 - 15:50 ( 사B103 )  목 16:00 - 16:50 ( 사B103 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,컨투어스킨아트 I,101,문주애,2,전공과정,3,목 14:00 - 14:50 ( 사806 )  목 15:00 - 15:50 ( 사806 )  목 16:00 - 16:50 ( 사806 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,컨투어스킨아트 I,102,문주애,2,전공과정,3,목 09:00 - 09:50 ( 사806 )  목 10:00 - 10:50 ( 사806 )  목 11:00 - 11:50 ( 사806 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,피부미용국가자격증,101,김미리,2,전공과정,3,수 10:00 - 10:50 ( 사514 )  수 11:00 - 11:50 ( 사514 )  수 12:00 - 12:50 ( 사514 )
본과정,뷰티매니지먼트과스킨케어메디컬코스메틱전공,피부미용국가자격증,102,김미리,2,전공과정,3,수 14:00 - 14:50 ( 사514 )  수 15:00 - 15:50 ( 사514 )  수 16:00 - 16:50 ( 사514 )
본과정,뷰티매니지먼트과헤어디자인전공,SNS마케팅실습,101,이은지,1,전공과정,3,월 10:00 - 10:50 ( 사307 )  월 11:00 - 11:50 ( 사307 )  월 12:00 - 12:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,SNS마케팅실습,102,이은지,1,전공과정,3,월 14:00 - 14:50 ( 사307 )  월 15:00 - 15:50 ( 사307 )  월 16:00 - 16:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,맨즈커트,101,이아림,1,전공과정,3,수 10:00 - 10:50 ( 사307 )  수 11:00 - 11:50 ( 사307 )  수 12:00 - 12:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,맨즈커트,102,이아림,1,전공과정,3,수 14:00 - 14:50 ( 사307 )  수 15:00 - 15:50 ( 사307 )  수 16:00 - 16:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,베이직헤어컬러링,101,서지영,1,전공과정,3,목 14:00 - 14:50 ( 사307 )  목 15:00 - 15:50 ( 사307 )  목 16:00 - 16:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,베이직헤어컬러링,102,서지영,1,전공과정,3,목 09:00 - 09:50 ( 사307 )  목 10:00 - 10:50 ( 사307 )  목 11:00 - 11:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,아이롱실습,101,서지영,1,전공과정,3,화 15:00 - 15:50 ( 사307 )  화 16:00 - 16:50 ( 사307 )  화 17:00 - 17:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,아이롱실습,102,서지영,1,전공과정,3,화 11:00 - 11:50 ( 사307 )  화 12:00 - 12:50 ( 사307 )  화 13:00 - 13:50 ( 사307 )
본과정,뷰티매니지먼트과헤어디자인전공,AI SNS마케팅실습II,102,이은지,2,전공과정,3,원격시험 배정시간  월 10:00 - 10:50 ( 사710 )
본과정,뷰티매니지먼트과헤어디자인전공,미용진로취업설계,101,서지영,2,전공과정,3,목 09:00 - 09:50 ( 사710 )  목 10:00 - 10:50 ( 사710 )  목 11:00 - 11:50 ( 사710 )
본과정,뷰티매니지먼트과헤어디자인전공,미용진로취업설계,102,서지영,2,전공과정,3,목 14:00 - 14:50 ( 공703 )  목 15:00 - 15:50 ( 공703 )  목 16:00 - 16:50 ( 공703 )
본과정,뷰티매니지먼트과헤어디자인전공,어드밴스커트,101,김소라,2,전공과정,3,화 12:00 - 12:50 ( 사710 )  화 13:00 - 13:50 ( 사710 )  화 14:00 - 14:50 ( 사710 )
본과정,뷰티매니지먼트과헤어디자인전공,어드밴스커트,102,김소라,2,전공과정,3,화 15:00 - 15:50 ( 사710 )  화 16:00 - 16:50 ( 사710 )  화 17:00 - 17:50 ( 사710 )
본과정,뷰티매니지먼트과헤어디자인전공,업스타일테크닉,101,서지영,2,전공과정,3,수 14:00 - 14:50 ( 사710 )  수 15:00 - 15:50 ( 사710 )  수 16:00 - 16:50 ( 사710 )
본과정,뷰티매니지먼트과헤어디자인전공,업스타일테크닉,102,서지영,2,전공과정,3,목 14:00 - 14:50 ( 사710 )  목 15:00 - 15:50 ( 사710 )  목 16:00 - 16:50 ( 사710 )
본과정,뷰티매니지먼트과방송스타일디렉터전공,기초쏘잉Ⅰ,101,김루아,1,전공과정,3,화 10:00 - 10:50 ( 사301 )  화 11:00 - 11:50 ( 사301 )  화 12:00 - 12:50 ( 사301 )
